Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HORVU.MOREX.r3.2HG0106240,3.898894517295174,4.799131572741676,5.469999817494386,0.8773549785857194,0.3802938587874468,
HORVU.MOREX.r3.2HG0106260,17.21520697729795,-1.567323600876728,1.9572167592877685,-0.8007920397366091,0.42325204812680717,0.7595176879947602
HORVU.MOREX.r3.2HG0106290,5.373926484699587,0.8897719252819113,3.1802556566192974,0.27977999926828656,0.779646297415745,
HORVU.MOREX.r3.2HG0106300,49.76535296135711,-0.2162994693154979,1.0931066719298415,-0.19787590257191348,0.8431421583437707,0.960681377551333
HORVU.MOREX.r3.2HG0106340,13.276718199879303,0.9934139280847876,2.109022071880654,0.4710305981762164,0.6376188844569782,
HORVU.MOREX.r3.2HG0106350,135.3139568152419,-1.2989832218122643,0.7662767912303516,-1.6951880008352946,0.09003976243634797,0.32138925882875846
HORVU.MOREX.r3.2HG0106380,813.3952376099674,-0.44836935220883783,0.3883204358376513,-1.1546375385618175,0.24823888765217428,0.5931610366661619
HORVU.MOREX.r3.2HG0106430,4.190104337273538,-6.2090897744086035,4.63240653693883,-1.3403594276316844,0.18012851951013298,
HORVU.MOREX.r3.2HG0106450,2.9991496286885955,4.420642766440928,5.897815100572306,0.7495390565926631,0.4535323673642788,
HORVU.MOREX.r3.2HG0106530,55.00205757777112,0.5373482026198925,1.0476897958278957,0.5128886477273304,0.6080292148937334,0.869014302514673
HORVU.MOREX.r3.2HG0106540,73.12612376069713,9.027148288254137,3.4909171473896135,2.585895885556701,0.009712626377987537,0.06330632294419958
HORVU.MOREX.r3.2HG0106570,6.094697217852418,-6.749671402284722,4.068654608167345,-1.658944307716745,0.09712701519811447,
HORVU.MOREX.r3.2HG0106580,6.848615518059276,-2.8116428314369215,2.8245510661917157,-0.9954299871192634,0.3195271800638064,
HORVU.MOREX.r3.2HG0106600,510.18507350815554,-0.7381731955394897,0.5136361004706808,-1.437152090484002,0.15067478274508977,0.44710173459444963
HORVU.MOREX.r3.2HG0106640,433.41701845993583,0.23055719086745896,0.4605192292045875,0.5006461755477164,0.6166201589661843,0.8726357944485453
HORVU.MOREX.r3.2HG0106680,39.77268960556733,2.798439850671213,1.309106625425309,2.1376714442660787,0.03254341870311093,0.15865391288401104
HORVU.MOREX.r3.2HG0106720,196.37421124017007,1.0549216932638026,0.611939005464411,1.723900068215466,0.08472588502239095,0.3084834401948143
HORVU.MOREX.r3.2HG0106750,78.69639981554124,-6.158546616131391,1.0653066516128362,-5.781008319818122,7.425421792003896e-09,2.3151800184322593e-07
HORVU.MOREX.r3.2HG0106830,3.7443627860049573,-4.456305025595177,4.119338197420574,-1.0818012049570493,0.2793408710862456,
HORVU.MOREX.r3.2HG0106870,3290.707837868276,-1.3304096171573656,0.33468770914157053,-3.9750776046413216,7.035631057257046e-05,0.0009669363999085506
HORVU.MOREX.r3.2HG0107000,15.635757774617261,2.66570463741089,2.12770410743117,1.2528549567116554,0.21025849698569665,0.5413726534749485
HORVU.MOREX.r3.2HG0107070,564.6153787093405,-0.27590219360686197,0.47172001979874195,-0.5848854872103475,0.5586247175905865,0.8433366106932142
HORVU.MOREX.r3.2HG0107080,1388.4796589124117,0.11927038082673777,0.3503461330087402,0.3404358421269125,0.7335283307411526,0.9236781291218638
HORVU.MOREX.r3.2HG0107100,1290.5319045675371,-0.08484919991230416,0.3569495681300304,-0.23770640865825365,0.8121088127387954,0.9500848777382394
HORVU.MOREX.r3.2HG0107190,295.61811352305205,-0.26286573736071944,0.5205552399856952,-0.5049718400067262,0.6135786146767062,0.8710745723766664
HORVU.MOREX.r3.2HG0107380,61.27470014894311,-0.4020850406656959,0.9911237247313673,-0.40568602146485433,0.6849733144469284,0.9055093708629521
HORVU.MOREX.r3.2HG0107400,408.58144111311475,0.02759109590846185,0.4682806143458398,0.05892000450841847,0.9530158244367941,0.9880762117989764
HORVU.MOREX.r3.2HG0107420,35.41120412216505,-0.8452327349986772,1.289655149938729,-0.6553943781318858,0.5122138701429446,0.8195425369646719
HORVU.MOREX.r3.2HG0107430,81.57006036817657,-0.590748554285532,0.8890384993234409,-0.6644802837392219,0.5063829638373671,0.8166237664431226
HORVU.MOREX.r3.2HG0107450,40.897466694165615,-2.024940142199426,1.2060425934419694,-1.6789955456053793,0.09315291188668015,0.32843279819624444
HORVU.MOREX.r3.2HG0107470,206.07118954205507,-0.3551764785217158,0.6217921781835145,-0.5712141306751687,0.5678545007137916,0.8482288537655422
HORVU.MOREX.r3.2HG0107480,554.7215042440195,0.41093684061678803,0.43234131505361906,0.9504917210279188,0.3418624586145329,0.6905844806437899
HORVU.MOREX.r3.2HG0107590,966.2579477877294,0.8529473730783252,0.40833750053269857,2.088829392268917,0.03672308357842456,0.17319746733053937
HORVU.MOREX.r3.2HG0107650,9.822879365763264,-5.958271533874625,2.8416491109985946,-2.096765399645281,0.036014347916547416,
HORVU.MOREX.r3.2HG0107660,10.24510687222613,0.8005413766111422,2.3018710715747277,0.3477785469815587,0.7280065021620206,
HORVU.MOREX.r3.2HG0107680,33.96895969642491,1.828807175680261,1.3661277987621658,1.338679424675586,0.18067505728475697,0.4986691259030319
HORVU.MOREX.r3.2HG0107690,176.42847878871396,2.4838566830686117,0.6657870954041778,3.7307071588113954,0.00019094306448897235,0.0023190701262643214
HORVU.MOREX.r3.2HG0107700,9.53122618896382,-3.3832406678941744,2.4105185921172283,-1.4035322851098924,0.16045817157568254,
HORVU.MOREX.r3.2HG0107710,437.3225294165134,2.4055738515930627,1.8679911153593038,1.2877865594828357,0.19782027219774834,0.5249240052251688
HORVU.MOREX.r3.2HG0107730,272.45607642922477,0.5828571854754202,0.5443518163005608,1.070736182045912,0.2842880690528987,0.6363050199936128
HORVU.MOREX.r3.2HG0107740,3988.654717691721,0.13313844696617344,0.3238068585280705,0.4111662352409122,0.6809506448381906,0.9039838608078413
HORVU.MOREX.r3.2HG0107750,70.11830317180812,0.1569675053746515,0.9470882377334573,0.1657369388836476,0.868363975026857,0.9679249483524869
HORVU.MOREX.r3.2HG0107790,47.70651252647203,0.5422017043696336,1.1862069286995776,0.45708863373782677,0.6476073396485031,0.8880274862569896
HORVU.MOREX.r3.2HG0107800,213.80687449947973,0.08303270601372521,0.5913335469008868,0.14041602484569052,0.8883312972908354,0.9750486110085768
HORVU.MOREX.r3.2HG0107820,12.708948282000742,1.8754179580133672,2.153367191325567,0.8709234382171949,0.3837959582397643,
HORVU.MOREX.r3.2HG0107850,8492.247221147152,0.2243075060157523,0.3011650972889929,0.7447991418491322,0.4563931537622734,0.7818487074405961
HORVU.MOREX.r3.2HG0107900,1185.0089041004942,1.1811729609670487,0.3802084972860117,3.1066453522171336,0.0018922325809389217,0.01687459492670825
HORVU.MOREX.r3.2HG0107940,189.11395681691852,0.2498636181811415,0.779555973786641,0.3205204328913621,0.7485738435154448,0.9294579342581044
HORVU.MOREX.r3.2HG0107960,1336.88698820024,-0.25400871076058423,0.35668909396779847,-0.7121291765189656,0.47638478851164534,0.7968514248430204
HORVU.MOREX.r3.2HG0107980,852.3224024231594,0.2354332920839438,0.39242213070884646,0.5999490692807565,0.5485401787561459,0.8377723951802031
